trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
124,16,300.10747352310204,218.61203275225907,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
124,17,330.69458680180367,236.16969350365915,0.0,0.48,0.0,0.0,0.16000000000000003,0.12,0.24,DP
124,18,310.1813420634259,217.17637458512638,0.0,0.48,0.0,0.0,0.16000000000000003,0.12,0.24,DP
124,19,322.0679578943266,221.07735303504538,0.0,0.48,0.0,0.0,0.16000000000000003,0.12,0.24,DP
124,20,400.2264281184357,269.3409128759398,0.0,0.7200000000000001,0.0,0.0,0.04000000000000001,0.18000000000000002,0.06,DP
124,21,372.444030365703,245.72956433661273,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,22,395.95517765255914,256.11926543241105,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,23,428.7673008244434,271.905321133057,0.0,0.7200000000000001,0.0,0.0,0.04000000000000001,0.18000000000000002,0.06,DP
124,24,535.9696055142973,333.22382063034445,0.0,0.7200000000000001,0.0,0.0,0.04000000000000001,0.18000000000000002,0.06,DP
124,25,450.44376364684916,274.55937937969827,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,26,515.7881303853178,308.22430208031,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,27,529.5301163576623,310.23159630375505,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,28,573.6709210353608,329.50197877837616,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,29,589.65160628859,332.0400762016182,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
124,30,670.9181088323837,370.39435677581514,0.0,,,,,,,DP
125,0,200.0,200.0,80.0,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
125,1,195.46890483398138,191.63618120978566,78.18756193359255,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
125,2,197.9635326969537,190.27636745189707,79.18541307878148,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
125,3,201.74701954454386,190.11072244512275,80.69880781781754,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
125,4,210.45678182762293,194.42953526770947,105.22839091381147,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
125,5,224.56946346881614,203.39948201068054,67.37083904064485,0.0799999999999999,0.21000000000000002,0.09000000000000001,0.24000000000000005,0.019999999999999976,0.36000000000000004,DP
125,6,210.9525647490175,187.31984049590724,105.47628237450876,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
