trajectory,time,wealth,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
129,4,119.3903899977449,0.1322881281375885,0.0,0.5889955163002014,0.2787162661552429,0.0,0.0,RL
129,5,128.36566607518117,0.19599804282188416,0.0,0.5460189580917358,0.2579829692840576,0.0,0.0,RL
129,6,107.26034286268082,0.22856010496616364,0.0,0.5113746523857117,0.26006510853767395,0.0,0.0,RL
129,7,113.668733712658,0.48651593923568726,0.0,0.32645130157470703,0.1870325803756714,0.0,0.0,RL
129,8,106.26957702514606,0.9999993443489075,0.0,0.0,0.0,0.0,0.0,RL
129,9,102.42248501696766,0.9999992251396179,0.0,0.0,0.0,0.0,0.0,RL
129,10,105.69807280969817,,,,,,,RL
130,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
130,1,101.64920958490558,0.02851342409849167,0.057908572256565094,0.5942434072494507,0.2798544764518738,0.0,0.03948013857007027,RL
130,2,100.07151830599318,0.03416382148861885,0.04053284227848053,0.6280564665794373,0.2972467541694641,0.0,0.0,RL
130,3,102.83610615521266,0.057485442608594894,0.0022225501015782356,0.6372113227844238,0.30308055877685547,0.0,0.0,RL
130,4,110.80030847193197,0.10777220875024796,0.0,0.6040471792221069,0.28818050026893616,0.0,0.0,RL
130,5,109.23650117020995,0.14509926736354828,0.0,0.5755062699317932,0.27939438819885254,0.0,0.0,RL
130,6,96.09274039505803,0.17589117586612701,0.0,0.535081684589386,0.2890268564224243,0.0,0.0,RL
130,7,93.58509091982936,0.9999983310699463,0.0,0.0,0.0,0.0,0.0,RL
130,8,119.05352625540198,0.9999996423721313,0.0,0.0,0.0,0.0,0.0,RL
130,9,102.29408978344038,0.9999992251396179,0.0,0.0,0.0,0.0,0.0,RL
130,10,96.28940706492135,,,,,,,RL
131,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
131,1,96.39069792444,0.015252399258315563,0.06513744592666626,0.5955061912536621,0.2809700071811676,0.0,0.043133895844221115,RL
131,2,102.15994126738622,0.04041033983230591,0.03727972134947777,0.6262173652648926,0.29609251022338867,0.0,0.0,RL
131,3,105.11559167460557,0.06519316136837006,0.0,0.6337869167327881,0.3010198473930359,0.0,0.0,RL
131,4,102.48653908111525,0.07787624001502991,0.0,0.6227478384971619,0.2993757724761963,0.0,0.0,RL
131,5,105.90063105741251,0.13226866722106934,0.0,0.583165168762207,0.28456616401672363,0.0,0.0,RL
131,6,88.7557141013849,0.0823683813214302,0.0,0.5782111883163452,0.33942002058029175,0.0,0.0,RL
