Date,AAPL,MSFT,AMZN,GOOGL,META,JPM,XOM,JNJ,NVDA,PG
2019-05-16,45.55202865600586,121.59656524658203,95.37850189208984,58.78086471557617,185.69287109375,92.51004791259766,56.404197692871094,114.2884292602539,3.975522756576538,91.26368713378906
2019-05-17,45.29322052001953,120.7854995727539,93.44999694824219,58.000755310058594,184.01458740234375,92.06124877929688,56.07179260253906,114.6191635131836,3.8846917152404785,90.70652770996094
2019-05-20,43.87690353393555,119.04073333740234,92.94850158691406,56.803810119628906,181.4524688720703,92.54328918457031,56.064414978027344,114.4620590209961,3.7660629749298096,90.605224609375
2019-05-21,44.71805953979492,119.68204498291016,92.8759994506836,57.28914260864258,183.53793334960938,92.85909271240234,56.32293701171875,114.2139892578125,3.848210096359253,89.79481506347656
2019-05-22,43.8026123046875,120.40824890136719,92.98400115966797,57.35911178588867,184.03445434570312,92.10282135009766,55.81327438354492,114.74320220947266,3.777231216430664,90.09028625488281
2019-05-23,43.054908752441406,119.00299835205078,90.77400207519531,56.837547302246094,179.61532592773438,90.29102325439453,54.50582504272461,115.59494018554688,3.6561222076416016,90.12405395507812
2019-05-24,42.889556884765625,119.05958557128906,91.16400146484375,56.50357437133789,179.80401611328125,91.18028259277344,54.73482131958008,115.6032943725586,3.6022679805755615,90.06494903564453
2019-05-28,42.71221923828125,118.984130859375,91.82150268554688,56.55071258544922,183.03146362304688,90.19125366210938,53.63420486450195,114.12127685546875,3.5570991039276123,88.18243408203125
2019-05-29,42.50852584838867,117.83353424072266,90.95950317382812,55.57707595825195,180.92617797851562,89.94193267822266,53.30181121826172,109.34228515625,3.4828948974609375,87.95454406738281
2019-05-30,42.729000091552734,118.57860565185547,90.81600189208984,55.6500244140625,181.740478515625,88.97785949707031,53.16147232055664,109.99169921875,3.4563097953796387,88.91687774658203
2019-05-31,41.954925537109375,116.64519500732422,88.75350189208984,54.91011428833008,176.23890686035156,88.06363677978516,52.27506637573242,109.19242095947266,3.3656232357025146,86.87397003173828
2019-06-03,41.53076171875,113.02361297607422,84.6344985961914,51.54751968383789,163.0113067626953,88.47917938232422,53.09498977661133,109.43386840820312,3.3238813877105713,87.62530517578125
2019-06-04,43.05012893676758,116.15478515625,86.47799682617188,52.3291130065918,166.33807373046875,91.2052230834961,54.358097076416016,111.3404541015625,3.552960157394409,88.36815643310547
2019-06-05,43.74509048461914,118.67292022705078,86.92500305175781,51.840309143066406,167.00343322753906,91.52933502197266,53.90752029418945,111.88164520263672,3.5102250576019287,90.09870910644531
2019-06-06,44.387367248535156,120.54971313476562,87.71800231933594,51.99514389038086,167.16232299804688,91.72879028320312,54.88992691040039,113.79653930664062,3.572340488433838,90.64744567871094
2019-06-07,45.568809509277344,123.92610931396484,90.20149993896484,53.017913818359375,172.14752197265625,90.72319030761719,55.089378356933594,115.35350799560547,3.6150753498077393,91.82084655761719
