timestamp,open,high,low,close,volume,time
1769420580000,87773.99,87790.24,87773.98,87784.96,1.91353,2026-01-26 09:43:00
1769420640000,87784.96,87803.68,87766.51,87766.51,15.59724,2026-01-26 09:44:00
1769420700000,87766.52,87800.0,87766.51,87787.62,4.92379,2026-01-26 09:45:00
1769420760000,87787.62,87812.5,87782.42,87812.49,2.93589,2026-01-26 09:46:00
1769420820000,87812.49,87812.5,87790.79,87790.8,1.46294,2026-01-26 09:47:00
1769420880000,87790.8,87790.8,87681.32,87685.42,16.96524,2026-01-26 09:48:00
1769420940000,87685.42,87703.74,87673.0,87692.83,8.90717,2026-01-26 09:49:00
1769421000000,87692.83,87692.83,87615.66,87636.45,20.22325,2026-01-26 09:50:00
1769421060000,87636.45,87636.46,87600.69,87630.13,10.0455,2026-01-26 09:51:00
1769421120000,87630.13,87653.89,87630.13,87653.88,1.0153,2026-01-26 09:52:00
1769421180000,87653.88,87653.89,87637.19,87652.58,11.79365,2026-01-26 09:53:00
1769421240000,87652.58,87652.58,87616.0,87616.01,7.74477,2026-01-26 09:54:00
1769421300000,87616.01,87639.99,87614.83,87614.84,5.62736,2026-01-26 09:55:00
1769421360000,87614.83,87670.12,87611.79,87654.72,10.56369,2026-01-26 09:56:00
1769421420000,87654.72,87654.72,87635.32,87639.67,23.99209,2026-01-26 09:57:00
1769421480000,87639.67,87662.86,87639.66,87662.86,8.58957,2026-01-26 09:58:00
1769421540000,87662.86,87663.12,87662.85,87663.12,2.31908,2026-01-26 09:59:00
1769421600000,87663.12,87687.53,87663.11,87687.52,2.09576,2026-01-26 10:00:00
1769421660000,87687.53,87700.0,87660.0,87699.99,5.36315,2026-01-26 10:01:00
1769421720000,87699.99,87769.79,87699.99,87761.99,8.10086,2026-01-26 10:02:00
1769421780000,87761.99,87782.07,87761.99,87770.01,2.47896,2026-01-26 10:03:00
1769421840000,87770.0,87816.77,87770.0,87816.77,25.63729,2026-01-26 10:04:00
1769421900000,87816.77,87896.51,87816.77,87896.5,9.14426,2026-01-26 10:05:00
1769421960000,87896.51,87912.0,87896.5,87911.99,1.3503,2026-01-26 10:06:00
1769422020000,87911.99,87911.99,87834.87,87834.87,3.00593,2026-01-26 10:07:00
1769422080000,87834.88,87834.88,87821.08,87821.09,1.75577,2026-01-26 10:08:00
1769422140000,87821.08,87836.93,87821.08,87836.93,8.15292,2026-01-26 10:09:00
1769422200000,87836.92,87836.92,87826.15,87830.79,0.91132,2026-01-26 10:10:00
1769422260000,87830.79,87867.17,87830.78,87862.2,3.78822,2026-01-26 10:11:00
1769422320000,87862.21,87877.81,87851.23,87877.81,6.40352,2026-01-26 10:12:00
1769422380000,87877.8,87888.39,87840.0,87840.0,11.20243,2026-01-26 10:13:00
1769422440000,87840.01,87848.32,87826.9,87842.47,6.05043,2026-01-26 10:14:00
1769422500000,87842.48,87877.04,87842.47,87877.03,4.56303,2026-01-26 10:15:00
1769422560000,87877.03,87900.0,87876.75,87876.76,2.70865,2026-01-26 10:16:00
1769422620000,87876.75,87876.76,87836.07,87836.07,3.06142,2026-01-26 10:17:00
1769422680000,87836.07,87836.08,87795.84,87825.06,8.26994,2026-01-26 10:18:00
1769422740000,87825.06,87829.41,87825.05,87829.4,1.37369,2026-01-26 10:19:00
1769422800000,87829.4,87842.74,87829.4,87833.57,2.15302,2026-01-26 10:20:00
1769422860000,87833.57,87833.57,87819.7,87819.71,0.86796,2026-01-26 10:21:00
1769422920000,87819.7,87819.71,87819.7,87819.71,0.81786,2026-01-26 10:22:00
1769422980000,87819.7,87819.71,87819.7,87819.7,1.4646,2026-01-26 10:23:00
1769423040000,87819.7,87832.28,87819.7,87827.2,1.86973,2026-01-26 10:24:00
1769423100000,87827.19,87856.57,87827.19,87856.56,1.2886,2026-01-26 10:25:00
1769423160000,87856.57,87858.59,87856.56,87858.59,0.77691,2026-01-26 10:26:00
1769423220000,87858.6,87934.9,87858.6,87928.44,14.64989,2026-01-26 10:27:00
1769423280000,87928.43,87932.51,87905.77,87930.87,9.21731,2026-01-26 10:28:00
1769423340000,87930.86,87930.86,87912.73,87912.74,2.99783,2026-01-26 10:29:00
1769423400000,87912.73,87926.99,87912.73,87917.94,3.89216,2026-01-26 10:30:00
1769423460000,87917.93,87928.77,87917.93,87921.9,2.19775,2026-01-26 10:31:00
1769423520000,87921.91,87950.0,87921.9,87925.14,3.6629,2026-01-26 10:32:00
1769423580000,87925.14,87933.04,87925.14,87933.03,0.4449,2026-01-26 10:33:00
1769423640000,87933.03,87940.75,87933.03,87940.75,1.40519,2026-01-26 10:34:00
1769423700000,87940.74,87950.0,87935.56,87935.56,5.74948,2026-01-26 10:35:00
1769423760000,87935.56,87935.57,87900.74,87900.74,6.94775,2026-01-26 10:36:00
1769423820000,87900.75,87900.75,87858.8,87858.81,5.78186,2026-01-26 10:37:00
1769423880000,87858.81,87878.94,87858.81,87872.39,5.89685,2026-01-26 10:38:00
1769423940000,87872.4,87878.94,87868.38,87878.93,3.88703,2026-01-26 10:39:00
1769424000000,87878.93,87880.0,87868.38,87879.99,3.78348,2026-01-26 10:40:00
1769424060000,87879.99,87886.69,87879.99,87886.69,1.11221,2026-01-26 10:41:00
1769424120000,87886.69,87900.0,87886.68,87896.5,0.93904,2026-01-26 10:42:00
1769424180000,87896.51,87896.51,87886.68,87895.48,1.35866,2026-01-26 10:43:00
1769424240000,87895.48,87895.48,87889.54,87889.55,0.7652,2026-01-26 10:44:00
1769424300000,87889.55,87940.57,87889.54,87940.56,4.86325,2026-01-26 10:45:00
1769424360000,87940.56,87949.91,87928.23,87949.9,2.76352,2026-01-26 10:46:00
1769424420000,87949.91,87950.0,87905.3,87905.31,7.97429,2026-01-26 10:47:00
1769424480000,87905.32,87920.0,87905.32,87919.99,1.50419,2026-01-26 10:48:00
1769424540000,87920.0,87920.0,87911.88,87919.48,6.29709,2026-01-26 10:49:00
1769424600000,87919.24,87939.91,87906.27,87939.91,3.98331,2026-01-26 10:50:00
1769424660000,87939.91,87939.91,87939.9,87939.91,3.9114,2026-01-26 10:51:00
1769424720000,87939.91,87939.91,87939.9,87939.91,0.46101,2026-01-26 10:52:00
1769424780000,87939.9,87939.91,87919.24,87919.24,1.53181,2026-01-26 10:53:00
1769424840000,87919.24,87921.24,87908.48,87921.24,2.11619,2026-01-26 10:54:00
1769424900000,87921.24,87927.88,87921.23,87927.87,1.37879,2026-01-26 10:55:00
1769424960000,87927.87,87927.88,87910.91,87910.92,2.42292,2026-01-26 10:56:00
1769425020000,87910.91,87910.92,87910.9,87910.9,1.84645,2026-01-26 10:57:00
1769425080000,87910.91,87910.91,87897.54,87897.55,1.05931,2026-01-26 10:58:00
1769425140000,87897.54,87897.55,87897.54,87897.55,1.02175,2026-01-26 10:59:00
1769425200000,87897.55,87920.0,87897.54,87920.0,9.07411,2026-01-26 11:00:00
1769425260000,87919.99,87936.75,87919.24,87919.25,1.70525,2026-01-26 11:01:00
1769425320000,87919.24,87933.42,87919.24,87919.25,8.38636,2026-01-26 11:02:00
1769425380000,87919.25,87939.9,87919.24,87932.12,3.35307,2026-01-26 11:03:00
1769425440000,87932.11,87941.18,87919.24,87919.25,3.65438,2026-01-26 11:04:00
1769425500000,87919.24,87957.53,87919.24,87957.52,6.78186,2026-01-26 11:05:00
1769425560000,87957.52,87957.52,87953.05,87953.05,2.87863,2026-01-26 11:06:00
1769425620000,87953.06,87959.99,87953.05,87959.98,3.20661,2026-01-26 11:07:00
1769425680000,87959.99,87959.99,87953.06,87953.06,1.18089,2026-01-26 11:08:00
1769425740000,87953.07,87953.07,87953.06,87953.06,0.49471,2026-01-26 11:09:00
1769425800000,87953.07,87965.31,87953.06,87965.31,2.90662,2026-01-26 11:10:00
1769425860000,87965.3,87980.0,87965.3,87980.0,1.96439,2026-01-26 11:11:00
1769425920000,87980.0,87980.0,87979.99,87979.99,0.49089,2026-01-26 11:12:00
1769425980000,87980.0,87980.0,87972.99,87973.0,1.36767,2026-01-26 11:13:00
1769426040000,87972.99,87973.0,87972.99,87973.0,0.33681,2026-01-26 11:14:00
1769426100000,87973.0,87973.0,87972.99,87973.0,0.55345,2026-01-26 11:15:00
1769426160000,87972.99,87977.71,87972.99,87977.71,1.66226,2026-01-26 11:16:00
1769426220000,87977.7,87977.71,87977.7,87977.71,0.31982,2026-01-26 11:17:00
1769426280000,87977.71,87977.71,87942.49,87942.49,4.43764,2026-01-26 11:18:00
1769426340000,87942.5,87968.88,87942.49,87945.58,4.76864,2026-01-26 11:19:00
1769426400000,87945.57,87969.64,87943.08,87967.27,1.83734,2026-01-26 11:20:00
1769426460000,87967.26,87971.31,87967.26,87971.31,1.27815,2026-01-26 11:21:00
1769426520000,87971.34,87971.35,87967.27,87967.28,2.19648,2026-01-26 11:22:00
1769426580000,87967.27,87967.28,87905.96,87905.96,11.97241,2026-01-26 11:23:00
1769426640000,87905.97,87906.0,87905.96,87905.99,1.69664,2026-01-26 11:24:00
1769426700000,87906.0,87906.0,87905.99,87906.0,1.19226,2026-01-26 11:25:00
1769426760000,87906.0,87906.0,87850.22,87850.23,26.37947,2026-01-26 11:26:00
1769426820000,87850.22,87850.23,87828.23,87835.6,10.18821,2026-01-26 11:27:00
1769426880000,87835.59,87844.97,87828.23,87828.24,1.80955,2026-01-26 11:28:00
1769426940000,87828.24,87840.0,87794.67,87794.68,13.90224,2026-01-26 11:29:00
1769427000000,87794.67,87808.34,87794.67,87800.0,4.43443,2026-01-26 11:30:00
1769427060000,87800.0,87803.45,87765.99,87803.45,7.99865,2026-01-26 11:31:00
1769427120000,87803.44,87808.19,87803.44,87807.02,1.72965,2026-01-26 11:32:00
1769427180000,87807.02,87823.89,87807.02,87808.76,2.52086,2026-01-26 11:33:00
1769427240000,87808.76,87808.77,87808.7,87808.7,1.67307,2026-01-26 11:34:00
1769427300000,87808.7,87813.81,87808.7,87813.8,0.65333,2026-01-26 11:35:00
1769427360000,87813.8,87813.81,87775.49,87784.97,5.33407,2026-01-26 11:36:00
1769427420000,87784.96,87800.0,87784.96,87800.0,2.70195,2026-01-26 11:37:00
1769427480000,87799.99,87813.82,87799.99,87813.82,1.47977,2026-01-26 11:38:00
1769427540000,87813.81,87854.47,87813.8,87854.47,23.92407,2026-01-26 11:39:00
1769427600000,87854.46,87879.58,87854.46,87879.58,6.20126,2026-01-26 11:40:00
1769427660000,87879.57,87879.58,87851.6,87851.6,4.61057,2026-01-26 11:41:00
1769427720000,87851.6,87851.61,87845.54,87850.44,2.86028,2026-01-26 11:42:00
1769427780000,87850.44,87850.45,87842.62,87842.63,3.1689,2026-01-26 11:43:00
1769427840000,87842.62,87848.76,87842.62,87848.75,2.2733,2026-01-26 11:44:00
1769427900000,87848.76,87848.76,87820.72,87820.73,3.39125,2026-01-26 11:45:00
1769427960000,87820.73,87838.3,87800.0,87838.3,2.90627,2026-01-26 11:46:00
1769428020000,87838.29,87839.99,87811.48,87839.98,3.41622,2026-01-26 11:47:00
1769428080000,87839.98,87848.3,87839.98,87848.29,1.26029,2026-01-26 11:48:00
1769428140000,87848.3,87848.3,87807.98,87807.98,3.4236,2026-01-26 11:49:00
1769428200000,87807.98,87839.46,87807.98,87839.46,5.61852,2026-01-26 11:50:00
1769428260000,87839.45,87848.3,87839.45,87848.29,3.21644,2026-01-26 11:51:00
1769428320000,87848.3,87848.3,87831.03,87848.29,2.12337,2026-01-26 11:52:00
1769428380000,87848.29,87848.29,87844.41,87844.41,1.54754,2026-01-26 11:53:00
1769428440000,87844.41,87844.42,87836.64,87836.64,2.80938,2026-01-26 11:54:00
1769428500000,87836.65,87855.99,87836.64,87855.98,4.45386,2026-01-26 11:55:00
1769428560000,87855.98,87855.99,87855.98,87855.99,1.33028,2026-01-26 11:56:00
1769428620000,87855.99,87855.99,87855.98,87855.98,0.73976,2026-01-26 11:57:00
1769428680000,87855.98,87855.99,87855.98,87855.99,1.95132,2026-01-26 11:58:00
1769428740000,87855.99,87855.99,87855.0,87855.0,2.32886,2026-01-26 11:59:00
1769428800000,87855.01,87895.84,87855.0,87891.85,3.90286,2026-01-26 12:00:00
1769428860000,87891.85,87933.99,87891.85,87933.98,6.16961,2026-01-26 12:01:00
1769428920000,87933.98,87962.93,87933.98,87960.14,9.64979,2026-01-26 12:02:00
1769428980000,87960.15,87968.94,87960.14,87968.94,6.2933,2026-01-26 12:03:00
1769429040000,87968.94,87968.94,87960.64,87960.64,1.87665,2026-01-26 12:04:00
1769429100000,87960.65,87971.99,87950.14,87966.35,1.56929,2026-01-26 12:05:00
1769429160000,87966.34,87966.34,87867.34,87879.27,16.43317,2026-01-26 12:06:00
1769429220000,87879.27,87879.28,87869.39,87869.4,1.14555,2026-01-26 12:07:00
1769429280000,87869.4,87869.4,87800.03,87800.04,12.26927,2026-01-26 12:08:00
1769429340000,87800.03,87812.54,87800.03,87800.03,2.99335,2026-01-26 12:09:00
1769429400000,87800.03,87800.04,87740.4,87767.12,9.31831,2026-01-26 12:10:00
1769429460000,87767.11,87806.0,87767.11,87806.0,3.81759,2026-01-26 12:11:00
1769429520000,87806.0,87806.0,87798.24,87798.24,1.26936,2026-01-26 12:12:00
1769429580000,87798.24,87829.92,87798.24,87829.92,3.75559,2026-01-26 12:13:00
1769429640000,87829.92,87888.62,87829.91,87882.35,7.98143,2026-01-26 12:14:00
1769429700000,87882.34,87919.25,87877.86,87916.73,10.2794,2026-01-26 12:15:00
1769429760000,87916.72,87936.0,87913.95,87936.0,4.60244,2026-01-26 12:16:00
1769429820000,87935.99,87936.0,87925.38,87928.16,3.24717,2026-01-26 12:17:00
1769429880000,87928.17,87928.17,87899.91,87903.5,2.54303,2026-01-26 12:18:00
1769429940000,87903.5,87918.0,87885.42,87918.0,3.48086,2026-01-26 12:19:00
1769430000000,87918.0,87934.8,87903.21,87934.8,5.89204,2026-01-26 12:20:00
1769430060000,87934.79,87934.8,87884.0,87884.0,7.00643,2026-01-26 12:21:00
1769430120000,87884.0,87884.0,87844.17,87844.18,4.52274,2026-01-26 12:22:00
1769430180000,87844.17,87848.33,87844.17,87848.33,4.30255,2026-01-26 12:23:00
1769430240000,87848.32,87850.25,87848.32,87850.24,5.66515,2026-01-26 12:24:00
1769430300000,87850.24,87884.94,87850.24,87884.93,0.98712,2026-01-26 12:25:00
1769430360000,87884.94,87884.94,87880.07,87880.07,1.28856,2026-01-26 12:26:00
1769430420000,87880.07,87897.46,87880.07,87889.12,7.19193,2026-01-26 12:27:00
1769430480000,87889.12,87889.12,87889.11,87889.11,0.60545,2026-01-26 12:28:00
1769430540000,87889.12,87889.12,87889.11,87889.11,0.66817,2026-01-26 12:29:00
1769430600000,87889.12,87889.12,87880.32,87889.09,6.14596,2026-01-26 12:30:00
1769430660000,87889.08,87891.0,87886.52,87886.52,4.32919,2026-01-26 12:31:00
1769430720000,87886.52,87886.53,87838.89,87838.9,4.19704,2026-01-26 12:32:00
1769430780000,87838.89,87838.9,87821.36,87836.27,2.36748,2026-01-26 12:33:00
1769430840000,87836.28,87838.9,87821.32,87829.69,9.10317,2026-01-26 12:34:00
1769430900000,87829.69,87839.59,87829.69,87839.58,9.44111,2026-01-26 12:35:00
1769430960000,87839.58,87859.16,87839.58,87859.16,3.98216,2026-01-26 12:36:00
1769431020000,87859.16,87864.66,87859.15,87864.66,18.94007,2026-01-26 12:37:00
1769431080000,87864.66,87864.67,87821.06,87821.06,18.11247,2026-01-26 12:38:00
1769431140000,87821.06,87821.07,87787.58,87787.59,4.26432,2026-01-26 12:39:00
1769431200000,87787.58,87804.98,87780.78,87801.89,7.81853,2026-01-26 12:40:00
1769431260000,87801.88,87801.89,87756.02,87756.02,2.64308,2026-01-26 12:41:00
1769431320000,87756.03,87756.03,87735.38,87735.38,1.09208,2026-01-26 12:42:00
1769431380000,87735.39,87767.99,87735.38,87767.98,1.5084,2026-01-26 12:43:00
1769431440000,87767.99,87767.99,87767.98,87767.98,3.17826,2026-01-26 12:44:00
1769431500000,87767.99,87779.98,87763.05,87777.85,7.35772,2026-01-26 12:45:00
1769431560000,87777.84,87777.85,87773.24,87773.24,1.26305,2026-01-26 12:46:00
1769431620000,87773.24,87778.53,87773.24,87778.52,2.47147,2026-01-26 12:47:00
1769431680000,87778.53,87778.53,87773.24,87773.25,2.11474,2026-01-26 12:48:00
1769431740000,87773.24,87773.25,87773.24,87773.24,0.79353,2026-01-26 12:49:00
1769431800000,87773.24,87773.25,87773.24,87773.24,1.71332,2026-01-26 12:50:00
1769431860000,87773.24,87777.5,87773.24,87777.5,1.02783,2026-01-26 12:51:00
1769431920000,87777.49,87797.05,87777.49,87797.05,5.82577,2026-01-26 12:52:00
1769431980000,87797.04,87820.0,87797.04,87820.0,3.16178,2026-01-26 12:53:00
1769432040000,87819.99,87837.63,87819.99,87820.0,2.82987,2026-01-26 12:54:00
1769432100000,87820.0,87820.0,87819.0,87819.01,2.88426,2026-01-26 12:55:00
1769432160000,87819.0,87819.0,87798.95,87798.95,3.48388,2026-01-26 12:56:00
1769432220000,87798.95,87799.45,87789.18,87799.45,2.65886,2026-01-26 12:57:00
1769432280000,87799.44,87799.45,87799.44,87799.44,2.20743,2026-01-26 12:58:00
1769432340000,87799.45,87799.45,87799.44,87799.45,1.21152,2026-01-26 12:59:00
1769432400000,87799.44,87820.0,87794.66,87812.9,8.703,2026-01-26 13:00:00
1769432460000,87812.89,87853.84,87812.89,87853.83,2.09721,2026-01-26 13:01:00
1769432520000,87853.83,87865.0,87828.0,87828.0,4.92963,2026-01-26 13:02:00
1769432580000,87828.0,87828.01,87785.0,87785.0,5.258,2026-01-26 13:03:00
1769432640000,87785.0,87785.01,87724.01,87753.15,16.3077,2026-01-26 13:04:00
1769432700000,87753.15,87768.78,87720.15,87768.77,13.75848,2026-01-26 13:05:00
1769432760000,87768.78,87790.16,87749.13,87763.02,4.65387,2026-01-26 13:06:00
1769432820000,87763.02,87772.3,87743.23,87772.29,4.82648,2026-01-26 13:07:00
1769432880000,87772.3,87778.64,87752.77,87759.39,10.91557,2026-01-26 13:08:00
1769432940000,87759.39,87759.4,87694.0,87694.53,14.34549,2026-01-26 13:09:00
1769433000000,87694.52,87714.8,87681.4,87706.39,13.99272,2026-01-26 13:10:00
1769433060000,87706.38,87729.36,87706.38,87729.35,5.02342,2026-01-26 13:11:00
1769433120000,87729.35,87761.54,87729.35,87761.54,2.70751,2026-01-26 13:12:00
1769433180000,87761.53,87851.18,87761.53,87833.92,7.38341,2026-01-26 13:13:00
1769433240000,87833.91,87836.61,87792.15,87829.84,3.96622,2026-01-26 13:14:00
1769433300000,87829.84,87888.64,87807.06,87812.53,30.84487,2026-01-26 13:15:00
1769433360000,87812.53,87812.53,87809.84,87809.85,2.30703,2026-01-26 13:16:00
1769433420000,87809.84,87896.51,87809.84,87896.5,11.3068,2026-01-26 13:17:00
1769433480000,87896.51,87934.91,87896.51,87934.91,5.26245,2026-01-26 13:18:00
1769433540000,87934.91,87935.15,87893.06,87898.14,16.25906,2026-01-26 13:19:00
1769433600000,87898.14,87937.29,87898.14,87927.14,10.10808,2026-01-26 13:20:00
1769433660000,87927.15,87927.15,87903.44,87904.49,12.01671,2026-01-26 13:21:00
1769433720000,87904.49,87904.5,87904.49,87904.5,3.68329,2026-01-26 13:22:00
1769433780000,87904.49,87904.5,87904.49,87904.49,2.93668,2026-01-26 13:23:00
1769433840000,87904.49,87930.39,87904.49,87930.39,4.99353,2026-01-26 13:24:00
1769433900000,87930.39,87934.95,87919.24,87928.46,3.58637,2026-01-26 13:25:00
1769433960000,87928.47,87928.47,87928.46,87928.46,2.87301,2026-01-26 13:26:00
1769434020000,87928.46,87931.04,87910.47,87923.12,21.70366,2026-01-26 13:27:00
1769434080000,87923.12,87925.75,87904.0,87904.25,4.64982,2026-01-26 13:28:00
1769434140000,87904.25,87907.52,87889.31,87893.02,11.16789,2026-01-26 13:29:00
1769434200000,87893.01,87903.07,87869.86,87869.87,6.26429,2026-01-26 13:30:00
1769434260000,87869.87,87950.0,87869.86,87949.99,10.0767,2026-01-26 13:31:00
1769434320000,87950.0,88016.08,87946.35,88016.08,36.70368,2026-01-26 13:32:00
1769434380000,88016.13,88048.0,88016.13,88033.65,16.06366,2026-01-26 13:33:00
1769434440000,88033.64,88033.65,88008.0,88023.04,5.45134,2026-01-26 13:34:00
1769434500000,88023.03,88046.0,88007.92,88007.93,19.61498,2026-01-26 13:35:00
1769434560000,88007.94,88007.94,87994.0,87994.01,3.43644,2026-01-26 13:36:00
1769434620000,87994.0,87994.01,87884.31,87983.65,11.46751,2026-01-26 13:37:00
1769434680000,87983.66,87983.66,87954.16,87954.16,17.66394,2026-01-26 13:38:00
1769434740000,87954.17,87966.2,87942.67,87966.2,18.62163,2026-01-26 13:39:00
1769434800000,87966.2,88026.04,87966.2,88002.39,22.29091,2026-01-26 13:40:00
1769434860000,88002.4,88002.4,87976.0,87976.0,4.16415,2026-01-26 13:41:00
1769434920000,87976.0,88001.84,87970.12,88001.83,10.78205,2026-01-26 13:42:00
1769434980000,88001.83,88026.8,88001.83,88026.8,12.70193,2026-01-26 13:43:00
1769435040000,88026.8,88026.8,88009.47,88011.89,7.32231,2026-01-26 13:44:00
1769435100000,88011.89,88011.89,88011.88,88011.88,0.83829,2026-01-26 13:45:00
1769435160000,88011.88,88011.89,87988.66,87992.65,2.36567,2026-01-26 13:46:00
1769435220000,87992.65,88007.9,87992.64,88007.9,11.29266,2026-01-26 13:47:00
1769435280000,88007.89,88010.81,87996.14,87996.14,3.46871,2026-01-26 13:48:00
1769435340000,87996.15,87996.15,87954.47,87989.34,3.20364,2026-01-26 13:49:00
1769435400000,87989.35,88004.9,87989.34,88004.9,14.16462,2026-01-26 13:50:00
1769435460000,88004.9,88010.6,87993.09,87998.34,3.52723,2026-01-26 13:51:00
1769435520000,87998.34,87998.34,87933.88,87934.52,7.56317,2026-01-26 13:52:00
1769435580000,87934.52,87993.72,87934.51,87976.87,8.61536,2026-01-26 13:53:00
1769435640000,87976.87,87976.88,87976.87,87976.88,0.30863,2026-01-26 13:54:00
1769435700000,87976.88,87976.88,87960.4,87960.4,4.87241,2026-01-26 13:55:00
1769435760000,87960.4,87960.41,87942.11,87951.16,4.79997,2026-01-26 13:56:00
1769435820000,87951.17,87972.73,87951.16,87972.72,6.54766,2026-01-26 13:57:00
1769435880000,87972.72,87972.73,87969.93,87969.93,8.7746,2026-01-26 13:58:00
1769435940000,87969.93,87993.69,87960.0,87960.01,10.99381,2026-01-26 13:59:00
1769436000000,87960.01,87983.76,87934.76,87934.76,8.50996,2026-01-26 14:00:00
1769436060000,87934.76,87948.23,87896.49,87948.23,4.10583,2026-01-26 14:01:00
1769436120000,87948.23,87989.86,87943.43,87974.03,4.99192,2026-01-26 14:02:00
1769436180000,87974.03,87979.4,87958.2,87958.2,5.55217,2026-01-26 14:03:00
1769436240000,87958.2,87963.71,87922.0,87963.7,12.4623,2026-01-26 14:04:00
1769436300000,87963.7,88004.71,87935.31,88004.7,35.00619,2026-01-26 14:05:00
1769436360000,88004.71,88008.01,87941.66,87951.64,6.97712,2026-01-26 14:06:00
1769436420000,87951.64,87951.64,87871.23,87904.95,33.33045,2026-01-26 14:07:00
1769436480000,87904.94,87904.95,87891.85,87891.85,4.75912,2026-01-26 14:08:00
1769436540000,87891.85,87891.86,87850.0,87850.0,17.3041,2026-01-26 14:09:00
1769436600000,87850.0,87850.01,87750.61,87750.61,25.40113,2026-01-26 14:10:00
1769436660000,87750.61,87763.43,87680.0,87700.01,97.21964,2026-01-26 14:11:00
1769436720000,87700.0,87749.44,87664.74,87675.1,25.24365,2026-01-26 14:12:00
1769436780000,87675.1,87716.95,87654.36,87654.37,32.92113,2026-01-26 14:13:00
1769436840000,87654.37,87716.98,87654.37,87688.02,18.03041,2026-01-26 14:14:00
1769436900000,87688.01,87840.0,87680.0,87815.6,46.51322,2026-01-26 14:15:00
1769436960000,87815.6,87815.61,87768.1,87774.79,6.89114,2026-01-26 14:16:00
1769437020000,87774.78,87774.79,87689.79,87696.0,12.72356,2026-01-26 14:17:00
1769437080000,87696.01,87735.99,87696.0,87714.27,4.28692,2026-01-26 14:18:00
1769437140000,87714.27,87714.28,87674.1,87674.11,1.35519,2026-01-26 14:19:00
1769437200000,87674.1,87682.42,87643.49,87643.5,34.1887,2026-01-26 14:20:00
1769437260000,87643.49,87699.4,87632.48,87699.39,9.20964,2026-01-26 14:21:00
1769437320000,87699.39,87699.4,87650.51,87650.51,3.18496,2026-01-26 14:22:00
1769437380000,87650.51,87705.18,87650.51,87687.77,7.86995,2026-01-26 14:23:00
1769437440000,87687.77,87697.83,87677.84,87680.02,7.05949,2026-01-26 14:24:00
1769437500000,87680.02,87735.56,87680.01,87708.52,6.46183,2026-01-26 14:25:00
1769437560000,87708.52,87718.13,87683.97,87685.4,7.48586,2026-01-26 14:26:00
1769437620000,87685.41,87769.79,87685.41,87763.89,26.46596,2026-01-26 14:27:00
1769437680000,87763.89,87763.9,87659.62,87667.29,11.90843,2026-01-26 14:28:00
1769437740000,87667.28,87687.97,87650.3,87675.71,8.08679,2026-01-26 14:29:00
1769437800000,87675.7,87678.0,87548.32,87583.22,41.26234,2026-01-26 14:30:00
1769437860000,87583.22,87597.74,87481.24,87548.43,54.12403,2026-01-26 14:31:00
1769437920000,87548.42,87563.71,87450.08,87487.6,39.44943,2026-01-26 14:32:00
1769437980000,87487.6,87562.22,87470.22,87562.21,34.69627,2026-01-26 14:33:00
1769438040000,87562.22,87998.34,87532.16,87908.06,103.54097,2026-01-26 14:34:00
1769438100000,87908.06,88157.8,87908.06,88154.28,63.15422,2026-01-26 14:35:00
1769438160000,88154.28,88285.71,88130.47,88203.95,92.54863,2026-01-26 14:36:00
1769438220000,88203.55,88239.78,88064.43,88084.73,48.70829,2026-01-26 14:37:00
1769438280000,88084.73,88236.13,88081.84,88199.99,72.45099,2026-01-26 14:38:00
1769438340000,88199.99,88226.71,88081.84,88116.82,48.23127,2026-01-26 14:39:00
1769438400000,88116.81,88318.0,88090.82,88301.78,33.53999,2026-01-26 14:40:00
1769438460000,88301.77,88508.41,88265.72,88365.0,143.84255,2026-01-26 14:41:00
1769438520000,88364.0,88364.0,88218.59,88243.8,36.50942,2026-01-26 14:42:00
1769438580000,88243.79,88243.8,88078.0,88078.01,20.06669,2026-01-26 14:43:00
1769438640000,88078.0,88158.67,88047.39,88144.09,22.61522,2026-01-26 14:44:00
1769438700000,88144.08,88285.13,88127.61,88220.01,22.31756,2026-01-26 14:45:00
1769438760000,88220.01,88290.61,88220.01,88236.74,13.81774,2026-01-26 14:46:00
1769438820000,88236.75,88248.89,88069.68,88113.77,27.80849,2026-01-26 14:47:00
1769438880000,88113.77,88194.9,88059.31,88194.89,12.78483,2026-01-26 14:48:00
1769438940000,88194.89,88194.9,88042.55,88044.58,69.58185,2026-01-26 14:49:00
1769439000000,88044.59,88067.84,87976.77,88031.19,68.27535,2026-01-26 14:50:00
1769439060000,88031.19,88031.19,87920.67,87986.79,59.76495,2026-01-26 14:51:00
1769439120000,87986.79,88006.61,87882.65,87934.42,29.63238,2026-01-26 14:52:00
1769439180000,87934.42,87946.67,87843.06,87861.16,13.28727,2026-01-26 14:53:00
1769439240000,87861.15,87912.48,87826.78,87861.41,10.93106,2026-01-26 14:54:00
1769439300000,87861.41,87908.0,87860.16,87900.83,14.74453,2026-01-26 14:55:00
1769439360000,87900.83,88021.72,87868.34,87992.91,42.24538,2026-01-26 14:56:00
1769439420000,87992.91,88201.3,87974.61,88196.88,27.34929,2026-01-26 14:57:00
1769439480000,88196.87,88229.74,88173.39,88203.23,13.43242,2026-01-26 14:58:00
1769439540000,88203.22,88230.24,88178.09,88178.1,16.37339,2026-01-26 14:59:00
